id,state,city,station,station_code,pollutant_min,pollutant_max,pollutant_avg,pollutant_id
1213,Uttar_Pradesh,Ghaziabad,Indirapuram, UPPCB,112,385,302,PM2.5
1214,Uttar_Pradesh,Ghaziabad,Loni, UPPCB,17,96,61,NO2
1215,Uttar_Pradesh,Ghaziabad,Sanjay 0gar, UPPCB,9,24,14,SO2
1216,Uttar_Pradesh,Ghaziabad,Vasundhara, UPPCB,42,121,84,CO
1217,Uttar_Pradesh,Greater Noida,Knowledge Park , UPPCB,48,111,88,CO
1218,Uttar_Pradesh,Greater Noida,Knowledge Park , UPPCB,229,442,361,PM2.5
1219,Uttar_Pradesh,Hapur,A0nd Vihar, UPPCB,64,112,99,NO2
1220,Uttar_Pradesh,Hapur,A0nd Vihar, UPPCB,26,102,50,SO2
1221,Uttar_Pradesh,Kanpur,FTI Kidwai 0gar, UPPCB,3,90,31,OZONE
1222,Uttar_Pradesh,Khurja,Kalindi Kunj, UPPCB,0,0,0,CO
1223,Uttar_Pradesh,Khurja,Kalindi Kunj, UPPCB,23,43,29,OZONE
1224,Uttar_Pradesh,Lucknow,Gomti 0gar, UPPCB,75,245,113,PM2.5
1225,Uttar_Pradesh,Lucknow,Gomti 0gar, UPPCB,7,9,8,NO2
1226,Uttar_Pradesh,Lucknow,Kendriya Vidyalaya, CPCB,2,6,5,SO2
1227,Uttar_Pradesh,Lucknow,Kukrail Picnic Spot, UPPCB,3,4,3,NO2
1228,Uttar_Pradesh,Lucknow,Kukrail Picnic Spot, UPPCB,4,45,22,OZONE
1229,Uttar_Pradesh,Lucknow,Talkatora District Industries Center, CPCB,10,31,20,NH3
1230,Uttar_Pradesh,Meerut,Ganga 0gar, UPPCB,0,0,0,NH3
1231,Uttar_Pradesh,Meerut,Jai Bhim 0gar, UPPCB,98,378,248,PM2.5
1232,Uttar_Pradesh,Moradabad,Buddhi Vihar, UPPCB,78,300,168,PM2.5
1233,Uttar_Pradesh,Moradabad,Buddhi Vihar, UPPCB,11,22,15,OZONE
1234,Uttar_Pradesh,Moradabad,Eco Herbal Park, UPPCB,15,56,28,NO2
1235,Uttar_Pradesh,Moradabad,Eco Herbal Park, UPPCB,8,79,17,NH3
1236,Uttar_Pradesh,Moradabad,Employment Office, UPPCB,4,4,4,NH3
1237,Uttar_Pradesh,Moradabad,Jigar Colony, UPPCB,5,5,5,NH3
1238,Uttar_Pradesh,Moradabad,Jigar Colony, UPPCB,17,22,19,SO2
1239,Uttar_Pradesh,Moradabad,Jigar Colony, UPPCB,14,20,17,OZONE
1240,Uttar_Pradesh,Moradabad,Kashiram 0gar, UPPCB,20,54,35,NO2
1241,Uttar_Pradesh,Moradabad,Transport 0gar, UPPCB,94,336,234,PM2.5
1242,Uttar_Pradesh,Moradabad,Transport 0gar, UPPCB,30,79,50,NO2
1243,Uttar_Pradesh,Moradabad,Transport 0gar, UPPCB,15,19,16,OZONE
1244,Uttar_Pradesh,Muzaffar0gar,New Mandi, UPPCB,39,122,76,NO2
1245,Uttar_Pradesh,Muzaffar0gar,New Mandi, UPPCB,10,16,13,NH3
1246,Uttar_Pradesh,Muzaffar0gar,New Mandi, UPPCB,5,70,45,OZONE
1247,Uttar_Pradesh,Noida,Sector , UPPCB,150,465,238,PM10
1248,Uttar_Pradesh,Noida,Sector, UPPCB,9,22,13,SO2
1249,Uttar_Pradesh,Noida,Sector, UPPCB,2,120,26,OZONE
1250,Uttar_Pradesh,Prayagraj,Jhunsi, UPPCB,51,199,83,PM2.5
1251,Uttar_Pradesh,Prayagraj,Jhunsi, UPPCB,67,219,128,PM10
1252,Uttar_Pradesh,Prayagraj,Motilal Nehru NIT, UPPCB,12,12,12,NO2
1253,Uttar_Pradesh,Vara0si,Ardhali Bazar, UPPCB,17,28,22,SO2
1254,Uttar_Pradesh,Vara0si,Bhelupur, UPPCB,38,119,64,CO
1255,Uttar_Pradesh,Vara0si,Bhelupur, UPPCB,1,22,9,OZONE
1256,Uttar_Pradesh,Vara0si,Maldahiya, UPPCB,1,2,1,NH3
1257,Uttar_Pradesh,Vara0si,Maldahiya, UPPCB,4,10,6,OZONE
1258,Uttar_Pradesh,Vrindavan,Omex Eternity, UPPCB,42,202,76,PM2.5
1259,Uttar_Pradesh,Vrindavan,Omex Eternity, UPPCB,3,8,5,NH3
1260,Uttarakhand,Kashipur,Govt. Girls Inter College, UKPCB,1,42,19,OZONE
1261,Uttarakhand,Rishikesh,Shivaji 0gar, UKPCB,10,20,14,NO2
1262,West_Bengal,Asansol,Asansol Court Area, WBPCB,11,20,14,SO2
1263,West_Bengal,Barrackpore,SVSPA Campus, WBPCB,102,314,182,PM10
1264,West_Bengal,Haldia,Priyambada Housing Estate, WBPCB,41,151,87,PM2.5
1265,West_Bengal,Haldia,Priyambada Housing Estate, WBPCB,19,78,32,OZONE
1266,West_Bengal,Howrah,Belur Math, WBPCB,74,387,240,PM2.5
1267,West_Bengal,Howrah,Ghusuri, WBPCB,3,3,3,NH3
1268,West_Bengal,Howrah,Ghusuri, WBPCB,4,116,30,CO
1269,West_Bengal,Howrah,Padmapukur, WBPCB,18,19,18,NO2
1270,West_Bengal,Kolkata,Ballygunge, WBPCB,87,316,223,PM2.5
1271,West_Bengal,Kolkata,Ballygunge, WBPCB,6,26,14,SO2
1272,West_Bengal,Kolkata,Bidhan0gar, WBPCB,92,227,155,PM10
1273,West_Bengal,Kolkata,Bidhan0gar, WBPCB,19,116,38,CO
1274,West_Bengal,Kolkata,Fort William, WBPCB,8,51,16,SO2
1275,West_Bengal,Kolkata,Jadavpur, WBPCB,6,12,8,NO2
1276,West_Bengal,Kolkata,Jadavpur, WBPCB,6,13,9,NH3
1277,West_Bengal,Kolkata,Rabindra Bharati University, WBPCB,76,308,207,PM2.5
1278,West_Bengal,Kolkata,Rabindra Bharati University, WBPCB,12,66,21,SO2
1279,West_Bengal,Kolkata,Victoria, WBPCB,102,248,173,PM10
1280,West_Bengal,Kolkata,Victoria, WBPCB,43,138,77,CO
1281,West_Bengal,Siliguri,Ward, WBPCB,38,147,72,PM2.5
1282,West_Bengal,Siliguri,Ward, WBPCB,47,195,90,PM10
1283,West_Bengal,Siliguri,Ward, WBPCB,27,95,59,NO2
1284,Andhra_Pradesh,Amaravati,Secretariat, APPCB,105,159,127,PM10
1285,Andhra_Pradesh,Amaravati,Secretariat, APPCB,4,76,58,OZONE
1286,Andhra_Pradesh,Chittoor,Gangineni Cheruvu, APPCB,6,22,14,NO2
1287,Andhra_Pradesh,Chittoor,Gangineni Cheruvu, APPCB,12,53,36,CO
1288,Andhra_Pradesh,Kadapa,Yerramukkapalli, APPCB,11,313,69,PM2.5
1289,Andhra_Pradesh,Tirupati,Tirumala, APPCB,58,205,122,PM2.5
1290,Andhra_Pradesh,Tirupati,Tirumala, APPCB,1,14,7,SO2
1291,Andhra_Pradesh,Tirupati,Vaikuntapuram, APPCB,5,5,5,SO2
1292,Andhra_Pradesh,Vijayawada,HB Colony, APPCB,5,82,58,OZONE
1293,Andhra_Pradesh,Vijayawada,Kanuru, APPCB,0,0,0,PM2.5
1294,Andhra_Pradesh,Vijayawada,Kanuru, APPCB,0,0,0,NO2
1295,Andhra_Pradesh,Vijayawada,Rajiv Gandhi Park, APPCB,2,108,38,NO2
1296,Andhra_Pradesh,Visakhapat0m,GVM Corporation, APPCB,109,312,146,PM10
1297,Andhra_Pradesh,Visakhapat0m,GVM Corporation, APPCB,1,39,24,OZONE
1298,Aru0chal_Pradesh,0harlagun,0harlagun, APSPCB,38,307,92,PM2.5
1299,Aru0chal_Pradesh,0harlagun,0harlagun, APSPCB,2,2,2,NO2
1300,Aru0chal_Pradesh,0harlagun,0harlagun, APSPCB,3,3,3,SO2
1301,Assam,Byrnihat,Central Academy for SFS, PCBA,46,480,208,PM10
1302,Assam,Byrnihat,Central Academy for SFS, PCBA,34,110,66,NO2
1303,Assam,Guwahati,LGBI Airport, PCBA,71,218,129,PM10
1304,Assam,Guwahati,Railway Colony, PCBA,0,0,0,PM10
1305,Assam,Guwahati,Railway Colony, PCBA,0,0,0,OZONE
1306,Assam,0gaon,Christianpatty, PCBA,3,5,3,NH3
1307,Assam,0gaon,Christianpatty, PCBA,4,20,12,CO
1308,Assam,0gaon,Christianpatty, PCBA,7,49,28,OZONE
1309,Assam,0lbari,Bata Chowk, PCBA,62,500,208,PM2.5
1310,Assam,0lbari,Bata Chowk, PCBA,71,500,160,PM10
1311,Assam,0lbari,Bata Chowk, PCBA,9,15,10,NH3
1312,Assam,0lbari,Bata Chowk, PCBA,5,25,11,SO2
1313,Assam,Silchar,Tarapur, PCBA,23,31,26,NO2
1314,Assam,Sivasagar,Girls College, PCBA,7,33,22,NO2
1315,Assam,Sivasagar,Girls College, PCBA,6,7,6,SO2
1316,Bihar,Araria,Kharahiya Basti, BSPCB,115,416,245,PM10
1317,Bihar,Arrah,New DM Office, BSPCB,31,149,59,NO2
1318,Bihar,Arrah,New DM Office, BSPCB,16,20,18,SO2
1319,Bihar,Aurangabad,Gurdeo 0gar, BSPCB,6,21,12,NO2
1320,Bihar,Aurangabad,Gurdeo 0gar, BSPCB,1,82,30,CO
1321,Bihar,Bhagalpur,DM Office_Kachari Chowk, BSPCB,237,358,300,PM2.5
1322,Bihar,Bhagalpur,DM Office_Kachari Chowk, BSPCB,23,32,27,SO2
1323,Bihar,Bhagalpur,Mayaganj, BSPCB,302,386,327,PM2.5
1324,Bihar,Bhagalpur,Mayaganj, BSPCB,140,249,169,PM10
1325,Bihar,Bihar Sharif,D M Colony, BSPCB,1,14,7,SO2
1326,Bihar,Gaya,Collectorate, BSPCB,15,19,17,NO2
1327,Bihar,Gaya,Collectorate, BSPCB,24,44,30,CO
1328,Bihar,Gaya,Kareemganj, BSPCB,1,35,16,OZONE
1329,Bihar,Gaya,SFTI Kusdihra, BSPCB,87,125,104,PM10
1330,Bihar,Kishanganj,SDM Office_Khagra, BSPCB,114,417,218,PM10
1331,Bihar,Kishanganj,SDM Office_Khagra, BSPCB,9,14,10,NH3
1332,Bihar,Motihari,Gandak Colony, BSPCB,55,319,152,PM2.5
1333,Bihar,Motihari,Gandak Colony, BSPCB,53,189,110,PM10
1334,Bihar,Munger,Town Hall, BSPCB,0,0,0,PM10
1335,Bihar,Munger,Town Hall, BSPCB,0,0,0,NH3
1336,Bihar,Munger,Town Hall, BSPCB,16,72,38,CO
1337,Bihar,Muzaffarpur,MIT, BSPCB,130,416,308,PM2.5
1338,Bihar,Muzaffarpur,MIT, BSPCB,96,345,199,PM10
1339,Bihar,Muzaffarpur,MIT, BSPCB,5,9,7,NH3
1340,Bihar,Muzaffarpur,Muzaffarpur Collectorate, BSPCB,4,8,6,SO2
1341,Bihar,Pat0,DRM Office Da0pur, BSPCB,4,5,4,NH3
1342,Bihar,Pat0,IGSC Planetarium Complex, BSPCB,82,385,212,PM2.5
1343,Bihar,Pat0,IGSC Planetarium Complex, BSPCB,22,30,27,CO
1344,Bihar,Pat0,Muradpur, BSPCB,176,348,298,PM2.5
1345,Bihar,Pat0,Muradpur, BSPCB,4,10,6,SO2
1346,Bihar,Pat0,Muradpur, BSPCB,15,159,68,CO
1347,Bihar,Purnia,Mariam 0gar, BSPCB,57,318,220,PM2.5
1348,Bihar,Purnia,Mariam 0gar, BSPCB,45,49,47,NO2
1349,Bihar,Purnia,Mariam 0gar, BSPCB,42,89,63,CO
1350,Bihar,Rajgir,Dangi Tola, BSPCB,7,40,16,NO2
1351,Bihar,Rajgir,Dangi Tola, BSPCB,10,108,46,CO
1352,Bihar,Saharsa,Police Line, BSPCB,18,18,18,SO2
1353,Bihar,Samastipur,DM Office_Kasipur, BSPCB,58,170,104,PM10
1354,Bihar,Samastipur,DM Office_Kasipur, BSPCB,6,16,13,SO2
1355,Bihar,Samastipur,DM Office_Kasipur, BSPCB,14,34,25,CO
1356,Bihar,Samastipur,DM Office_Kasipur, BSPCB,5,12,7,OZONE
1357,Bihar,Sasaram,Dada Peer, BSPCB,81,190,119,PM10
1358,Bihar,Sasaram,Dada Peer, BSPCB,6,11,8,NH3
1359,Bihar,Sasaram,Dada Peer, BSPCB,4,23,20,SO2
1360,Bihar,Siwan,Chitragupta 0gar, BSPCB,1,19,5,NH3
1361,Chandigarh,Chandigarh,Sector, CPCC,13,42,22,NH3
1362,Chandigarh,Chandigarh,Sector, CPCC,40,108,72,CO
1363,Chandigarh,Chandigarh,Sector, CPCC,1,24,8,OZONE
1364,Chandigarh,Chandigarh,Sector, CPCC,38,136,98,CO
1365,Chandigarh,Chandigarh,Sector, CPCC,3,48,22,OZONE
1366,Chhattisgarh,Bhilai,32Bungalows, CECB,69,107,89,CO
1367,Chhattisgarh,Bhilai,Civic Center, Bhilai Steel Plant,0,0,0,NO2
1368,Chhattisgarh,Bhilai,Civic Center, Bhilai Steel Plant,0,0,0,SO2
1369,Chhattisgarh,Bhilai,Civic Center, Bhilai Steel Plant,10,78,43,CO
1370,Chhattisgarh,Bhilai,Civic Center, Bhilai Steel Plant,7,10,10,OZONE
1371,Chhattisgarh,Bhilai,Hathkhoj, CECB,135,195,167,PM10
1372,Chhattisgarh,Bhilai,Hathkhoj, CECB,7,8,8,NH3
1373,Chhattisgarh,Korba,Rampur, CECB,38,124,67,PM10
1374,Chhattisgarh,Korba,Rampur, CECB,11,25,15,SO2
1375,Chhattisgarh,Korba,Urja 0gar, CECB,4,13,6,NH3
1376,Chhattisgarh,Korba,Urja 0gar, CECB,5,13,7,SO2
1377,Chhattisgarh,Korba,Urja 0gar, CECB,34,66,43,CO
1378,Chhattisgarh,Kunjemura,OP Jindal School, CECB,36,60,43,CO
1379,Chhattisgarh,Milupara,Govt. Higher Secondary School, CECB,8,58,19,SO2
1380,Chhattisgarh,Raipur,AIIMS, CECB,7,15,9,SO2
1381,Chhattisgarh,Raipur,Bhatagaon New ISBT, CECB,45,164,88,CO
1382,Chhattisgarh,Raipur,Siltara Phase, CECB,3,8,5,SO2
1383,Chhattisgarh,Tumidih,OP Jindal Industrial Park, CECB,5,12,7,SO2
1384,Delhi,Delhi,Ashok Vihar, DPCC,206,494,346,PM10
1385,Delhi,Delhi,Bawa0, DPCC,177,500,292,PM10
1386,Delhi,Delhi,Burari Crossing, IMD,10,30,17,OZONE
1387,Delhi,Delhi,CRRI Mathura Road, IMD,88,115,97,CO
1388,Delhi,Delhi,CRRI Mathura Road, IMD,34,84,51,OZONE
1389,Delhi,Delhi,DTU, CPCB,54,90,68,CO
1390,Delhi,Delhi,Dr. Karni Singh Shooting Range, DPCC,309,430,376,PM2.5
1391,Delhi,Delhi,Dr. Karni Singh Shooting Range, DPCC,28,69,45,NO2
1392,Delhi,Delhi,Dr. Karni Singh Shooting Range, DPCC,12,58,21,NH3
1393,Delhi,Delhi,Dwarka, DPCC,24,70,40,NO2
1394,Delhi,Delhi,Dwarka, DPCC,17,30,22,NH3
1395,Delhi,Delhi,IGI Airport (T3), IMD,160,367,250,PM10
1396,Delhi,Delhi,IGI Airport (T3), IMD,16,40,26,NO2
1397,Delhi,Delhi,IGI Airport (T3), IMD,2,31,14,OZONE
1398,Delhi,Delhi,IHBAS, CPCB,0,0,0,NH3
1399,Delhi,Delhi,IHBAS, CPCB,6,96,48,OZONE
1400,Delhi,Delhi,Jahangirpuri, DPCC,33,54,46,NH3
1401,Delhi,Delhi,Jahangirpuri, DPCC,54,114,90,CO
1402,Delhi,Delhi,Jawaharlal Nehru Stadium, DPCC,157,318,255,PM10
1403,Delhi,Delhi,Jawaharlal Nehru Stadium, DPCC,6,54,28,OZONE
1404,Delhi,Delhi,Lodhi Road, IMD,12,63,22,OZONE
1405,Delhi,Delhi,Major Dhyan Chand 0tio0l Stadium, DPCC,15,26,20,NH3
1406,Delhi,Delhi,Mandir Marg, DPCC,19,21,20,NH3
1407,Delhi,Delhi,Mandir Marg, DPCC,22,117,51,CO
1408,Delhi,Delhi,Mundka, DPCC,50,112,72,CO
1409,Delhi,Delhi,NSIT Dwarka, CPCB,180,433,295,PM10
1410,Delhi,Delhi,NSIT Dwarka, CPCB,6,34,18,OZONE
1411,Delhi,Delhi,0jafgarh, DPCC,2,4,3,SO2
1412,Delhi,Delhi,0jafgarh, DPCC,36,60,49,CO
1413,Delhi,Delhi,Nehru 0gar, DPCC,185,460,354,PM10
1414,Delhi,Delhi,Nehru 0gar, DPCC,3,139,56,OZONE
1415,Delhi,Delhi,New Moti Bagh, MHUA,42,131,76,CO
1416,Delhi,Delhi,North Campus, IMD,29,37,31,OZONE
1417,Delhi,Delhi,Okhla Phase, DPCC,306,441,379,PM2.5
1418,Delhi,Delhi,Patparganj, DPCC,355,462,401,PM2.5
1419,Delhi,Delhi,Patparganj, DPCC,8,15,12,NH3
1420,Delhi,Delhi,Patparganj, DPCC,35,112,71,CO
1421,Delhi,Delhi,Patparganj, DPCC,18,47,33,OZONE
1422,Delhi,Delhi,Punjabi Bagh, DPCC,171,420,315,PM10
1423,Delhi,Delhi,Punjabi Bagh, DPCC,1,130,24,OZONE
1424,Delhi,Delhi,Pusa, DPCC,36,106,67,NO2
1425,Delhi,Delhi,Pusa, DPCC,24,111,72,CO
1426,Delhi,Delhi,Pusa, DPCC,1,17,6,OZONE
1427,Delhi,Delhi,Pusa, IMD,31,86,53,NO2
1428,Delhi,Delhi,Pusa, IMD,6,34,22,OZONE
1429,Delhi,Delhi,R K Puram, DPCC,7,14,10,NH3
1430,Delhi,Delhi,Rohini, DPCC,28,148,80,CO
1431,Delhi,Delhi,Shadipur, CPCB,4,28,15,SO2
1432,Delhi,Delhi,Shadipur, CPCB,82,274,211,OZONE
1433,Delhi,Delhi,Sirifort, CPCB,305,436,390,PM2.5
1434,Delhi,Delhi,Sri Aurobindo Marg, DPCC,15,84,37,NO2
1435,Delhi,Delhi,Vivek Vihar, DPCC,8,20,14,NH3
1436,Delhi,Delhi,Wazirpur, DPCC,129,215,174,NO2
1437,Delhi,Delhi,Wazirpur, DPCC,14,21,18,NH3
1438,Gujarat,Ahmedabad,Chandkheda, IITM,98,185,129,PM10
1439,Gujarat,Ahmedabad,Chandkheda, IITM,3,5,4,SO2
1440,Gujarat,Ahmedabad,Chandkheda, IITM,8,90,31,CO
1441,Gujarat,Ahmedabad,Mani0gar, GPCB,182,309,245,PM2.5
1442,Gujarat,Ahmedabad,Raikhad, IITM,32,129,78,CO
1443,Gujarat,Ahmedabad,SAC ISRO Bopal, IITM,95,192,147,PM10
1444,Gujarat,Ahmedabad,SAC ISRO Bopal, IITM,14,14,14,NO2
1445,Gujarat,Ahmedabad,SAC ISRO Bopal, IITM,8,8,8,SO2
1446,Gujarat,Ahmedabad,SAC ISRO Satellite, IITM,79,114,105,PM10
1447,Gujarat,Ahmedabad,SVPI Airport Hansol, IITM,2,4,3,SO2
1448,Gujarat,Ahmedabad,SVPI Airport Hansol, IITM,22,108,56,CO
1449,Gujarat,Ahmedabad,SVPI Airport Hansol, IITM,3,21,12,OZONE
1450,Gujarat,Ankleshwar,GIDC, GPCB,40,41,41,NO2
1451,Gujarat,Ankleshwar,GIDC, GPCB,7,7,7,NH3
1452,Gujarat,Gandhi0gar,GIFT City, IITM,85,155,109,PM2.5
1453,Gujarat,Gandhi0gar,GIFT City, IITM,5,7,6,SO2
1454,Gujarat,Gandhi0gar,GIFT City, IITM,4,40,27,CO
1455,Gujarat,Gandhi0gar,GIFT City, IITM,1,37,21,OZONE
1456,Gujarat,Gandhi0gar,IIPHG Lekawada, IITM,84,98,89,PM10
1457,Gujarat,Gandhi0gar,IIPHG Lekawada, IITM,9,13,11,NO2
1458,Gujarat,Gandhi0gar,IIPHG Lekawada, IITM,3,4,4,NH3
1459,Gujarat,Gandhi0gar,IIPHG Lekawada, IITM,26,32,27,CO
1460,Gujarat,Gandhi0gar,IIPHG Lekawada, IITM,13,20,20,OZONE
1461,Gujarat,Gandhi0gar,Sector, GPCB,49,305,102,PM2.5
1462,Gujarat,Gandhi0gar,Sector, GPCB,10,38,16,NO2
1463,Gujarat,Gandhi0gar,Sector, GPCB,1,2,2,NH3
1464,Gujarat,Gandhi0gar,Sector, GPCB,19,135,72,CO
1465,Gujarat,Surat,Science Center, SMC,14,20,16,SO2
1466,Gujarat,Vapi,Phase, GPCB,180,362,295,PM2.5
1467,Gujarat,Vatva,Phase, GPCB,4,8,5,SO2
1468,Harya0,Ambala,Patti Mehar, HSPCB,31,60,40,CO
1469,Harya0,Bahadurgarh,Arya 0gar, HSPCB,38,55,47,CO
1470,Harya0,Bhiwani,H.B. Colony, HSPCB,66,369,229,PM2.5
1471,Harya0,Bhiwani,H.B. Colony, HSPCB,12,22,17,OZONE
1472,Harya0,Dharuhera,Municipal Corporation Office,  HSPCB,9,26,19,NH3
1473,Harya0,Dharuhera,Municipal Corporation Office,  HSPCB,2,17,7,SO2
1474,Harya0,Faridabad,New Industrial Town, HSPCB,6,6,6,SO2
1475,Harya0,Faridabad,New Industrial Town, HSPCB,6,35,23,OZONE
1476,Harya0,Fatehabad,Huda Sector, HSPCB,9,11,10,NH3
1477,Harya0,Gurugram,NISE Gwal Pahari, IMD,87,118,100,CO
1478,Harya0,Gurugram,Sector, HSPCB,13,81,31,NO2
1479,Harya0,Hisar,Urban Estate, HSPCB,100,126,105,CO
1480,Harya0,Jind,Police Lines, HSPCB,22,26,24,CO
1481,Harya0,Kaithal,Rishi 0gar, HSPCB,87,153,123,PM10
1482,Harya0,Kar0l,Sector, HSPCB,59,273,156,PM2.5
1483,Harya0,Kar0l,Sector, HSPCB,67,156,105,PM10
1484,Harya0,Kar0l,Sector, HSPCB,10,13,11,NH3
1485,Harya0,Kar0l,Sector, HSPCB,0,0,0,SO2
1486,Harya0,Mandikhera,General Hospital, HSPCB,18,81,31,CO
1487,Harya0,Manesar,Sector, HSPCB,0,0,0,SO2
1488,Harya0,Manesar,Sector, HSPCB,22,127,70,CO
1489,Harya0,Palwal,Shyam 0gar, HSPCB,101,231,123,PM10
1490,Harya0,Palwal,Shyam 0gar, HSPCB,4,5,5,NO2
1491,Harya0,Palwal,Shyam 0gar, HSPCB,6,11,8,CO
1492,Harya0,Panchkula,Sector, HSPCB,11,12,12,SO2
1493,Harya0,Panipat,Sector, HSPCB,27,33,30,NO2
1494,Harya0,Panipat,Sector, HSPCB,23,26,25,CO
1495,Harya0,Panipat,Sector, HSPCB,29,34,32,OZONE
1496,Harya0,Rohtak,MD University, HSPCB,31,40,36,NO2
1497,Harya0,Sonipat,Murthal, HSPCB,37,44,40,NO2
1498,Harya0,Yamu0 0gar,Gobind Pura, HSPCB,77,338,162,PM10
1499,Harya0,Yamu0 0gar,Gobind Pura, HSPCB,11,29,18,NO2
1500,Harya0,Yamu0 0gar,Gobind Pura, HSPCB,1,6,4,NH3
1501,Harya0,Yamu0 0gar,Gobind Pura, HSPCB,2,14,8,SO2
1502,Jammu_and_Kashmir,Sri0gar,Rajbagh, JKSPCB,0,0,0,SO2
1503,Jharkhand,Dhanbad,Kalakusuma, DMC,4,277,76,PM2.5
1504,Jharkhand,Dhanbad,Sardar Patel 0gar, JSPCB,83,162,120,PM10
1505,Jharkhand,Pathardih,Mohalbani Ghat, JSPCB,242,437,341,NO2
1506,Kar0taka,Bagalkot,Vidayagiri, KSPCB,0,0,0,SO2
1507,Kar0taka,Bagalkot,Vidayagiri, KSPCB,22,51,38,CO
1508,Kar0taka,Bengaluru,BTM Layout, CPCB,15,52,37,PM10
1509,Kar0taka,Bengaluru,BTM Layout, CPCB,36,44,42,CO
1510,Kar0taka,Bengaluru,BTM Layout, CPCB,25,38,30,OZONE
1511,Kar0taka,Bengaluru,Bapuji 0gar, KSPCB,56,120,90,PM10
1512,Kar0taka,Bengaluru,Bapuji 0gar, KSPCB,5,7,6,SO2
1513,Kar0taka,Bengaluru,Hebbal, KSPCB,0,0,0,SO2
1514,Kar0taka,Bengaluru,Hebbal, KSPCB,8,46,26,CO
1515,Kar0taka,Bengaluru,Hombegowda 0gar, KSPCB,27,55,41,PM2.5
1516,Kar0taka,Bengaluru,Hombegowda 0gar, KSPCB,40,83,62,PM10
1517,Kar0taka,Bengaluru,Hombegowda 0gar, KSPCB,32,38,35,NO2
1518,Kar0taka,Bengaluru,Hombegowda 0gar, KSPCB,4,5,5,OZONE
1519,Kar0taka,Bengaluru,Jaya0gar 5th Block, KSPCB,54,132,92,PM10
1520,Kar0taka,Bengaluru,Kasturi 0gar, KSPCB,50,94,73,PM2.5
1521,Kar0taka,Bengaluru,Kasturi 0gar, KSPCB,4,4,4,NH3
1522,Kar0taka,Bengaluru,Kasturi 0gar, KSPCB,24,26,24,CO
1523,Kar0taka,Bengaluru,Kasturi 0gar, KSPCB,31,77,54,OZONE
1524,Kar0taka,Bengaluru,Peenya, CPCB,53,90,70,PM10
1525,Kar0taka,Bengaluru,Peenya, CPCB,19,31,24,NO2
1526,Kar0taka,Bengaluru,Peenya, CPCB,36,39,39,OZONE
1527,Kar0taka,Bengaluru,Shivapura_Peenya, KSPCB,7,117,48,PM2.5
1528,Kar0taka,Bengaluru,Silk Board, KSPCB,2,11,4,SO2
1529,Kar0taka,Chikkaballapur,Chikkaballapur Rural, KSPCB,6,28,8,CO
1530,Kar0taka,Dharwad,Kalabhavan, KSPCB,47,108,77,PM10
1531,Kar0taka,Dharwad,Kalabhavan, KSPCB,3,12,6,SO2
1532,Kar0taka,Gadag,Panchal 0gar, KSPCB,7,11,9,SO2
1533,Kar0taka,Haveri,Ashwini 0gar, KSPCB,3,4,3,NH3
1534,Kar0taka,Haveri,Ashwini 0gar, KSPCB,32,34,34,CO
1535,Kar0taka,Hubballi,Deshpande 0gar, KSPCB,54,120,91,PM10
1536,Kar0taka,Hubballi,Deshpande 0gar, KSPCB,66,84,72,CO
1537,Kar0taka,Hubballi,Lingaraj 0gar, KSPCB,2,2,2,NH3
1538,Kar0taka,Kalaburagi,Lal Bahadur Shastri 0gar, KSPCB,0,0,0,PM10
1539,Kar0taka,Kalaburagi,Lal Bahadur Shastri 0gar, KSPCB,37,55,37,CO
1540,Kar0taka,Kalaburagi,Mahatma Basaveswar Colony, KSPCB,27,79,51,PM10
1541,Kar0taka,Karwar,KHB Colony, KSPCB,50,203,96,PM2.5
1542,Kar0taka,Karwar,KHB Colony, KSPCB,59,147,98,PM10
1543,Kar0taka,Karwar,KHB Colony, KSPCB,2,4,3,NH3
1544,Kar0taka,Karwar,KHB Colony, KSPCB,21,22,21,OZONE
1545,Kar0taka,Koppal,Diwator 0gar, KSPCB,26,111,35,SO2
1546,Kar0taka,Madikeri,Stuart Hill, KSPCB,5,13,8,NO2
1547,Kar0taka,Madikeri,Stuart Hill, KSPCB,0,0,0,NH3
1548,Kar0taka,Madikeri,Stuart Hill, KSPCB,22,40,37,OZONE
1549,Kar0taka,Mangalore,Kadri, KSPCB,15,23,20,SO2
1550,Kar0taka,Mysuru,Hebbal 1st Stage, KSPCB,6,50,20,CO
1551,Kar0taka,Rama0gara,Vijay 0gar, KSPCB,18,90,49,PM2.5
1552,Kar0taka,Rama0gara,Vijay 0gar, KSPCB,2,21,7,NO2
1553,Kar0taka,Tumakuru,Thimmalapura, KSPCB,7,10,8,SO2
1554,Kar0taka,Tumakuru,Thimmalapura, KSPCB,6,51,37,OZONE
1555,Kar0taka,Udupi,Brahmagiri, KSPCB,1,2,2,NH3
1556,Kar0taka,Vijayapura,Ibrahimpur, KSPCB,53,56,54,PM10
1557,Kar0taka,Vijayapura,Ibrahimpur, KSPCB,10,11,10,NO2
1558,Kar0taka,Vijayapura,Ibrahimpur, KSPCB,1,2,1,NH3
1559,Kar0taka,Yadgir,Collector Office, KSPCB,91,188,128,PM2.5
1560,Kar0taka,Yadgir,Collector Office, KSPCB,5,11,7,NO2
1561,Kerala,Eloor,Udyogamandal, Kerala PCB,5,5,5,SO2
