id,state,city,station,station_code,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
2528,Uttar_Pradesh,Ghaziabad,Loni, UPPCB,CO,32,132,93
2538,Uttar_Pradesh,Hapur,A0nd Vihar, UPPCB,CO,41,118,82
2541,Uttar_Pradesh,Jhansi,Shivaji 0gar, UPPCB,CO,27,119,68
2544,Uttar_Pradesh,Kanpur,NSI Kalyanpur, UPPCB,CO,50,106,75
2561,Uttar_Pradesh,Meerut,Jai Bhim 0gar, UPPCB,CO,56,115,95
2563,Uttar_Pradesh,Meerut,Pallavpuram Phase 2, UPPCB,CO,36,70,59
2567,Uttar_Pradesh,Moradabad,Jigar Colony, UPPCB,CO,48,89,69
2591,West_Bengal,Asansol,Asansol Court Area, WBPCB,CO,9,88,45
2608,West_Bengal,Kolkata,Jadavpur, WBPCB,CO,8,108,39
2614,West_Bengal,Kolkata,Rabindra Sarobar, WBPCB,CO,11,116,56
2620,Andhra_Pradesh,A0ntapur,Gulzarpet, APPCB,CO,22,64,31
2630,Andhra_Pradesh,Vijayawada,Rajiv Gandhi Park, APPCB,CO,32,33,33
2632,Aru0chal_Pradesh,0harlagun,0harlagun, APSPCB,CO,8,57,32
2638,Assam,Sivasagar,Girls College, PCBA,CO,16,50,26
2645,Bihar,Bettiah,Kamal0th 0gar, BSPCB,CO,31,109,82
2648,Bihar,Bihar Sharif,D M Colony, BSPCB,CO,4,62,34
2665,Bihar,Motihari,Gandak Colony, BSPCB,CO,40,80,54
2670,Bihar,Muzaffarpur,Muzaffarpur Collectorate, BSPCB,CO,18,80,52
2674,Bihar,Pat0,Govt. High School Shikarpur, BSPCB,CO,52,147,91
2688,Bihar,Saharsa,Police Line, BSPCB,CO,3,28,17
2691,Bihar,Sasaram,Dada Peer, BSPCB,CO,34,64,49
2699,Chhattisgarh,Chhal,0wapara SECL Colony, CECB,CO,72,115,98
2703,Chhattisgarh,Milupara,Govt. Higher Secondary School, CECB,CO,28,47,36
2705,Chhattisgarh,Raipur,AIIMS, CECB,CO,52,110,69
2707,Chhattisgarh,Raipur,Krishak 0gar, CECB,CO,36,66,45
2712,Delhi,Delhi,Alipur, DPCC,CO,40,100,65
2719,Delhi,Delhi,Burari Crossing, IMD,CO,74,90,86
2721,Delhi,Delhi,Dr. Karni Singh Shooting Range, DPCC,CO,44,116,78
2723,Delhi,Delhi,Dwarka, DPCC,CO,50,136,84
2739,Delhi,Delhi,North Campus, IMD,CO,67,106,106
2742,Delhi,Delhi,Punjabi Bagh, DPCC,CO,24,115,78
2750,Delhi,Delhi,Shadipur, CPCB,CO,26,119,84
2754,Delhi,Delhi,Sonia Vihar, DPCC,CO,80,110,95
2766,Gujarat,Ahmedabad,SAC ISRO Bopal, IITM,CO,24,26,24
2768,Gujarat,Ahmedabad,SAC ISRO Satellite, IITM,CO,36,39,37
2786,Harya0,Dharuhera,Municipal Corporation Office,  HSPCB,CO,4,76,33
2788,Harya0,Faridabad,New Industrial Town, HSPCB,CO,42,54,49
2793,Harya0,Fatehabad,Huda Sector, HSPCB,CO,5,14,8
2798,Harya0,Gurugram,Teri Gram, HSPCB,CO,34,80,45
2800,Harya0,Gurugram,Vikas Sadan, HSPCB,CO,54,139,94
2808,Harya0,Kar0l,Sector, HSPCB,CO,98,101,100
2822,Harya0,Sonipat,Murthal, HSPCB,CO,34,47,42
2844,Kar0taka,Bengaluru,Peenya, CPCB,CO,28,60,53
2847,Kar0taka,Bengaluru,RVCE, KSPCB,CO,38,66,56
2865,Kar0taka,Hubballi,Lingaraj 0gar, KSPCB,CO,2,60,8
2875,Kar0taka,Madikeri,Stuart Hill, KSPCB,CO,6,30,15
2882,Kar0taka,Raichur,Haji Colony, KSPCB,CO,93,122,104
2893,Kerala,Kollam,Polayathode, Kerala PCB,CO,8,31,17
2896,Kerala,Thiruva0nthapuram,Kariavattom, Kerala PCB,CO,18,48,25
2902,Madhya Pradesh,Bhopal,Idgah Hills, MPPCB,CO,31,74,50
2907,Madhya Pradesh,Bhopal,T T 0gar, MPPCB,CO,40,111,81
2920,Madhya Pradesh,Katni,Gole Bazar, MPPCB,CO,30,148,89
2924,Madhya Pradesh,Pithampur,Sector, MPPCB,CO,12,97,22
2929,Madhya Pradesh,Sat0,Bandhavgar Colony, Birla Cement,CO,24,76,32
2936,Maharashtra,Ahmed0gar,Tarakpur, MPCB,CO,12,118,51
2939,Maharashtra,Amravati,Shri Shivaji Science College, MPCB,CO,56,124,84
2943,Maharashtra,Belapur,CBD Belapur, MPCB,CO,48,67,52
2946,Maharashtra,Chandrapur,Chauhan Colony, MPCB,CO,3,18,3
2951,Maharashtra,Kalyan,Khadakpada, MPCB,CO,10,106,38
2953,Maharashtra,Latur,Sawe Wadi, MPCB,CO,24,147,66
2962,Maharashtra,Mumbai,Chembur, MPCB,CO,36,88,60
2964,Maharashtra,Mumbai,Chhatrapati Shivaji Intl. Airport (T2), MPCB,CO,82,115,92
2966,Maharashtra,Mumbai,Ghatkopar, BMC,CO,14,77,43
2969,Maharashtra,Mumbai,Khindipada, IITM,CO,28,82,49
2976,Maharashtra,Mumbai,Mulund West, MPCB,CO,44,46,46
2981,Maharashtra,Mumbai,Sewri, BMC,CO,22,124,48
2987,Maharashtra,Mumbai,Vile Parle West, MPCB,CO,15,22,19
2996,Maharashtra,0gpur,Ram 0gar, MPCB,CO,33,117,73
3002,Maharashtra,0shik,Hirawadi, MPCB,CO,22,80,46
3007,Maharashtra,0vi Mumbai,Sector, MPCB,CO,20,111,67
3017,Maharashtra,Pune,Revenue Colony, IITM,CO,104,124,112
3024,Maharashtra,Sangli,Vijay 0gar, MPCB,CO,20,106,31
3029,Maharashtra,Thane,Pimpleshwar Mandir, MPCB,CO,2,153,32
3030,Maharashtra,Thane,Upvan Fort, MPCB,CO,34,66,41
3043,0galand,Kohima,PWD Juction, NPCB,CO,8,36,24
3056,Odisha,Keonjhar,Jagamohanpur, OSPCB,CO,12,114,39
3057,Odisha,0yagarh,Dabu0, OSPCB,CO,20,28,23
3071,Punjab,Khan0,Kalal Majra, PPCB,CO,41,96,57
3087,Rajasthan,Barmer,Railway Colony, RSPCB,CO,26,134,81
3091,Rajasthan,Bhilwara,Pratap 0gar, RSPCB,CO,39,109,63
3097,Rajasthan,Bundi,New Colony, RSPCB,CO,48,104,65
3102,Rajasthan,Dausa,Khatikan Mohalla, RSPCB,CO,4,114,41
3110,Rajasthan,Jaipur,Adarsh 0gar, RSPCB,CO,4,103,37
3119,Rajasthan,Jaipur,Shastri 0gar, RSPCB,CO,32,142,78
3122,Rajasthan,Jaisalmer,Sadar Bazar, RSPCB,CO,37,105,66
3134,Rajasthan,Kota,0yapura, RSPCB,CO,48,134,78
3139,Rajasthan,Pali,Indira Colony Vistar, RSPCB,CO,4,82,31
3144,Rajasthan,Rajsamand,Dhoinda, RSPCB,CO,4,22,12
3150,Rajasthan,Tonk,Shastri 0gar, RSPCB,CO,36,133,77
3154,Sikkim,Gangtok,Zero Point GICI, SSPCB,CO,8,20,14
3157,Tamil0du,Chen0i,Alandur Bus Depot, CPCB,CO,16,119,54
3166,Tamil0du,Chen0i,Kodungaiyur, TNPCB,CO,14,104,26
3173,Tamil0du,Coimbatore,PSG College of Arts and Science, TNPCB,CO,30,80,43
3176,Tamil0du,Kanchipuram,Kilambi, TNPCB,CO,6,121,92
3178,Tamil0du,Ooty,Bombay Castel, TNPCB,CO,17,19,18
3181,Tamil0du,Palkalaiperur,Bharathidasan University, TNPCB,CO,1,48,13
3187,Tamil0du,Tirupur,Kumaran College, TNPCB,CO,22,102,58
3189,Telanga0,Hyderabad,ECIL Kapra, TSPCB,CO,16,56,34
3196,Telanga0,Hyderabad,Kompally Municipal Office, TSPCB,CO,8,92,28
3207,Telanga0,Hyderabad,Zoo Park, TSPCB,CO,46,106,84
3212,Uttar_Pradesh,Agra,Manoharpur, UPPCB,CO,19,64,23
3228,Uttar_Pradesh,Bareilly,Civil Lines, UPPCB,CO,58,92,79
3231,Uttar_Pradesh,Bareilly,Rajendra 0gar, UPPCB,CO,79,103,88
3257,Uttar_Pradesh,Lucknow,B R Ambedkar University, UPPCB,CO,14,68,31
3261,Uttar_Pradesh,Lucknow,Kendriya Vidyalaya, CPCB,CO,38,110,70
3263,Uttar_Pradesh,Lucknow,Kukrail Picnic Spot, UPPCB,CO,34,56,39
3266,Uttar_Pradesh,Lucknow,Lalbagh, CPCB,CO,72,158,121
3268,Uttar_Pradesh,Lucknow,Talkatora District Industries Center, CPCB,CO,10,114,51
3279,Uttar_Pradesh,Muzaffar0gar,New Mandi, UPPCB,CO,74,112,109
3284,Uttar_Pradesh,Prayagraj,0gar Nigam, UPPCB,CO,32,103,61
3290,Uttar_Pradesh,Vrindavan,Omex Eternity, UPPCB,CO,50,111,74
3291,Uttarakhand,Dehradun,Doon University, UKPCB,CO,42,103,54
3294,Uttarakhand,Kashipur,Govt. Girls Inter College, UKPCB,CO,27,109,74
3296,Uttarakhand,Rishikesh,Shivaji 0gar, UKPCB,CO,38,57,46
3300,West_Bengal,Barrackpore,SVSPA Campus, WBPCB,CO,45,114,63
3303,West_Bengal,Durgapur,Sidhu Kanhu Indoor Stadium, WBPCB,CO,20,90,34
3306,West_Bengal,Howrah,Padmapukur, WBPCB,CO,14,108,59
3307,West_Bengal,Kolkata,Ballygunge, WBPCB,CO,5,116,53
2,Andhra_Pradesh,Tirupati,Tirumala, APPCB,NH3,2,5,3
17,Assam,Silchar,Tarapur, PCBA,NH3,1,1,1
19,Assam,Sivasagar,Girls College, PCBA,NH3,1,3,2
26,Bihar,Bihar Sharif,D M Colony, BSPCB,NH3,2,2,2
36,Bihar,Motihari,Gandak Colony, BSPCB,NH3,14,23,17
48,Bihar,Pat0,Muradpur, BSPCB,NH3,3,50,10
53,Bihar,Rajgir,Dangi Tola, BSPCB,NH3,1,2,1
81,Delhi,Delhi,Alipur, DPCC,NH3,9,13,11
83,Delhi,Delhi,Ashok Vihar, DPCC,NH3,16,23,18
106,Delhi,Delhi,0jafgarh, DPCC,NH3,2,11,4
110,Delhi,Delhi,0rela, DPCC,NH3,15,20,17
125,Delhi,Delhi,Sri Aurobindo Marg, DPCC,NH3,0,0,0
134,Gujarat,Ahmedabad,SAC ISRO Satellite, IITM,NH3,2,4,3
138,Gujarat,Ahmedabad,Sardar Vallabhbhai Patel Stadium, IITM,NH3,3,3,3
153,Harya0,Ballabgarh,0thu Colony, HSPCB,NH3,1,2,2
161,Harya0,Faridabad,Sector 30, HSPCB,NH3,9,9,9
178,Harya0,Kurukshetra,Sector, HSPCB,NH3,6,6,6
192,Harya0,Sonipat,Murthal, HSPCB,NH3,7,10,9
202,Kar0taka,Bengaluru,Hebbal, KSPCB,NH3,0,0,0
203,Kar0taka,Bengaluru,Jigani, KSPCB,NH3,1,4,2
211,Kar0taka,Bengaluru,Shivapura_Peenya, KSPCB,NH3,4,4,4
216,Kar0taka,Chikkamagaluru,Kalya0 0gara, KSPCB,NH3,3,5,4
245,Kerala,Thrissur,Corporation Ground, Kerala PCB,NH3,1,1,1
251,Madhya Pradesh,Gwalior,City Center, MPPCB,NH3,7,14,10
270,Madhya Pradesh,Sagar,Civil Lines, MPPCB,NH3,5,10,7
280,Maharashtra,Amravati,Shivneri Colony, MPCB,NH3,2,4,3
285,Maharashtra,Aurangabad,MIDC Chilkaltha0, MPCB,NH3,3,4,4
291,Maharashtra,Belapur,CBD Belapur, MPCB,NH3,0,0,0
321,Maharashtra,Mumbai,Colaba, MPCB,NH3,1,1,1
325,Maharashtra,Mumbai,Kandivali East, MPCB,NH3,7,12,9
329,Maharashtra,Mumbai,Kandivali West, BMC,NH3,1,8,4
338,Maharashtra,Mumbai,0vy 0gar, IITM,NH3,2,15,9
361,Maharashtra,0vi Mumbai,Mahape, MPCB,NH3,3,3,3
369,Maharashtra,Pimpri-Chinchwad,Gavali0gar, MPCB,NH3,5,9,7
382,Maharashtra,Solapur,Dnyaneshwar 0gar, MPCB,NH3,15,69,30
389,Maharashtra,Virar,Bolinj, MPCB,NH3,2,15,7
430,Punjab,Ludhia0,Punjab Agricultural University, PPCB,NH3,5,10,8
431,Punjab,Mandi Gobindgarh,RIMT University, PPCB,NH3,2,2,2
437,Rajasthan,Banswara,Rati Talai, RSPCB,NH3,3,3,3
441,Rajasthan,Baran,Bamboliya, RSPCB,NH3,4,8,5
446,Rajasthan,Bhilwara,Pratap 0gar, RSPCB,NH3,6,9,7
447,Rajasthan,Bikaner,MM Ground, RSPCB,NH3,14,19,16
451,Rajasthan,Bundi,New Colony, RSPCB,NH3,5,5,5
461,Rajasthan,Jalore,Mudtra Sili, RSPCB,NH3,8,14,11
463,Rajasthan,Jhunjhunu,Indra 0gar, RSPCB,NH3,7,15,11
470,Rajasthan,Jodhpur,Mandor, RSPCB,NH3,8,18,10
474,Rajasthan,Karauli,Satyawati Vihar, RSPCB,NH3,7,9,8
476,Rajasthan,Kota,0yapura, RSPCB,NH3,11,19,14
480,Rajasthan,0gaur,Karni Colony, RSPCB,NH3,11,15,13
487,Rajasthan,Pratapgarh,Pragati 0gar, RSPCB,NH3,5,9,6
491,Rajasthan,Tonk,Shastri 0gar, RSPCB,NH3,4,63,19
493,Rajasthan,Udaipur,Ashok 0gar, RSPCB,NH3,5,23,9
500,Tamil0du,Chen0i,Kodungaiyur, TNPCB,NH3,3,7,5
502,Tamil0du,Chen0i,Royapuram, TNPCB,NH3,1,1,1
537,Uttar_Pradesh,Agra,Shastripuram, UPPCB,NH3,2,3,3
546,Uttar_Pradesh,Ghaziabad,Loni, UPPCB,NH3,2,10,6
550,Uttar_Pradesh,Ghaziabad,Vasundhara, UPPCB,NH3,1,20,14
551,Uttar_Pradesh,Gorakhpur,Madan Mohan Malaviya University of Technology, UPPCB,NH3,2,3,2
556,Uttar_Pradesh,Greater Noida,Knowledge Park , UPPCB,NH3,15,19,16
560,Uttar_Pradesh,Hapur,A0nd Vihar, UPPCB,NH3,9,15,11
569,Uttar_Pradesh,Lucknow,Lalbagh, UPPCB,NH3,18,34,22
579,Uttar_Pradesh,Moradabad,Buddhi Vihar, UPPCB,NH3,8,10,9
597,Uttar_Pradesh,Prayagraj,Jhunsi, UPPCB,NH3,5,5,5
605,Uttar_Pradesh,Vara0si,Bhelupur, UPPCB,NH3,2,3,2
613,Uttarakhand,Rishikesh,Shivaji 0gar, UKPCB,NH3,3,4,4
616,West_Bengal,Barrackpore,SVSPA Campus, WBPCB,NH3,1,3,2
625,West_Bengal,Kolkata,Ballygunge, WBPCB,NH3,8,24,17
628,West_Bengal,Kolkata,Fort William, WBPCB,NH3,8,14,11
643,Andhra_Pradesh,Vijayawada,Kanuru, APPCB,NH3,0,0,0
647,Andhra_Pradesh,Vijayawada,Rajiv Gandhi Park, APPCB,NH3,2,8,7
648,Andhra_Pradesh,Visakhapat0m,GVM Corporation, APPCB,NH3,1,2,1
650,Assam,Byrnihat,Central Academy for SFS, PCBA,NH3,2,3,3
662,Bihar,Araria,Kharahiya Basti, BSPCB,NH3,6,9,7
665,Bihar,Aurangabad,Gurdeo 0gar, BSPCB,NH3,1,10,2
667,Bihar,Bettiah,Kamal0th 0gar, BSPCB,NH3,3,3,3
675,Bihar,Chhapra,Darshan 0gar, BSPCB,NH3,2,4,3
682,Bihar,Katihar,Mirchaibari, BSPCB,NH3,3,6,4
686,Bihar,Manguraha,Forest Rest House, BSPCB,NH3,3,3,3
691,Bihar,Pat0,Govt. High School Shikarpur, BSPCB,NH3,2,7,5
700,Bihar,Samastipur,DM Office_Kasipur, BSPCB,NH3,3,4,4
702,Chandigarh,Chandigarh,Sector 22, CPCC,NH3,8,13,10
720,Chhattisgarh,Raipur,AIIMS, CECB,NH3,4,4,4
721,Chhattisgarh,Raipur,Bhatagaon New ISBT, CECB,NH3,0,0,0
722,Chhattisgarh,Raipur,Krishak 0gar, CECB,NH3,1,1,1
734,Delhi,Delhi,DTU, CPCB,NH3,17,26,21
739,Delhi,Delhi,Jawaharlal Nehru Stadium, DPCC,NH3,14,21,18
749,Delhi,Delhi,NSIT Dwarka, CPCB,NH3,6,9,8
754,Delhi,Delhi,Nehru 0gar, DPCC,NH3,7,22,11
758,Delhi,Delhi,Okhla Phase, DPCC,NH3,24,35,29
760,Delhi,Delhi,Punjabi Bagh, DPCC,NH3,6,11,9
764,Delhi,Delhi,Rohini, DPCC,NH3,19,26,23
767,Delhi,Delhi,Shadipur, CPCB,NH3,14,25,19
768,Delhi,Delhi,Sirifort, CPCB,NH3,3,12,7
818,Harya0,Sirsa,F, HSPCB,NH3,12,13,13
824,Himachal Pradesh,Baddi,HIMUDA Complex Phase, HPPCB,NH3,6,9,7
831,Kar0taka,Bagalkot,Vidayagiri, KSPCB,NH3,2,2,2
833,Kar0taka,Belgaum,Ramteerth 0gar, KSPCB,NH3,17,32,23
835,Kar0taka,Bengaluru,Bapuji 0gar, KSPCB,NH3,1,1,1
842,Kar0taka,Bengaluru,Jaya0gar 5th Block, KSPCB,NH3,2,3,3
846,Kar0taka,Bengaluru,RVCE, KSPCB,NH3,4,4,4
853,Kar0taka,Bengaluru,Silk Board, KSPCB,NH3,3,5,4
864,Kar0taka,Dharwad,Kalabhavan, KSPCB,NH3,3,3,3
872,Kar0taka,Kolar,Tamaka Ind. Area, KSPCB,NH3,4,8,6
880,Kar0taka,Rama0gara,Vijay 0gar, KSPCB,NH3,2,3,3
889,Kerala,Kannur,Thavakkara, Kerala PCB,NH3,1,1,1
891,Kerala,Kollam,Polayathode, Kerala PCB,NH3,1,1,1
892,Kerala,Thiruva0nthapuram,Kariavattom, Kerala PCB,NH3,1,1,1
897,Madhya Pradesh,Bhopal,Idgah Hills, MPPCB,NH3,5,8,6
907,Madhya Pradesh,Indore,Chhoti Gwaltoli, MPPCB,NH3,3,8,7
913,Madhya Pradesh,Jabalpur,Marhatal, MPPCB,NH3,5,7,6
917,Madhya Pradesh,Jabalpur,Suhagi, JMC,NH3,2,4,2
922,Madhya Pradesh,Pithampur,Sector, MPPCB,NH3,4,6,5
927,Madhya Pradesh,Singrauli,Suryakiran Bhawan NCL, MPPCB,NH3,2,2,2
944,Maharashtra,Dhule,Deopur, MPCB,NH3,2,3,2
948,Maharashtra,Jalgaon,Prabhat Colony, MPCB,NH3,4,11,9
953,Maharashtra,Kolhapur,Sinchan Bhavan, MPCB,NH3,7,8,7
960,Maharashtra,Mumbai,Bandra Kurla Complex, MPCB,NH3,14,44,23
964,Maharashtra,Mumbai,Borivali East, IITM,NH3,3,4,3
967,Maharashtra,Mumbai,Chembur, MPCB,NH3,2,3,2
976,Maharashtra,Mumbai,Khindipada, IITM,NH3,0,0,0
981,Maharashtra,Mumbai,Mazgaon, IITM,NH3,6,16,10
982,Maharashtra,Mumbai,Mindspace, MPCB,NH3,8,9,8
995,Maharashtra,Mumbai,Sion, MPCB,NH3,1,3,2
997,Maharashtra,Mumbai,Vasai West, MPCB,NH3,4,4,4
1000,Maharashtra,Mumbai,Worli, MPCB,NH3,1,1,1
1006,Maharashtra,0gpur,Ram 0gar, MPCB,NH3,7,35,14
1012,Maharashtra,0shik,Pandav 0gari, MPCB,NH3,6,13,8
1016,Maharashtra,0vi Mumbai,Kopripada, MPCB,NH3,7,61,22
1024,Maharashtra,0vi Mumbai,Sector, MPCB,NH3,15,25,20
1026,Maharashtra,Parbhani,Masoom Colony, MPCB,NH3,3,4,4
1035,Maharashtra,Pune,Revenue Colony, IITM,NH3,12,30,23
1061,0galand,Kohima,PWD Juction, NPCB,NH3,0,0,0
1062,Odisha,Barbil,Forest Office, OSPCB,NH3,3,7,4
1065,Odisha,Bhubaneswar,Lingraj Mandir, OSPCB,NH3,4,7,5
1071,Odisha,Brajraj0gar,GM Office, OSPCB,NH3,2,2,2
1075,Odisha,Cuttack,CDA Area, OSPCB,NH3,3,5,4
1077,Odisha,Keonjhar,Jagamohanpur, OSPCB,NH3,11,14,12
1087,Odisha,Tensa,Barsua Iron Ore Mines, OSPCB,NH3,9,14,11
1095,Punjab,Khan0,Kalal Majra, PPCB,NH3,14,16,15
1108,Rajasthan,Chittorgarh,Shastri 0gar, RSPCB,NH3,4,7,5
1111,Rajasthan,Churu,Subash Chowk, RSPCB,NH3,9,19,12
1117,Rajasthan,Dungarpur,Bhoiwada, RSPCB,NH3,7,7,7
1120,Rajasthan,Jaipur,Mansarovar Sector, RSPCB,NH3,5,16,11
1136,Rajasthan,Jodhpur,Samrat Ashok Udhyan, RSPCB,NH3,6,20,10
1137,Rajasthan,Kota,Dhanmandi, RSPCB,NH3,5,8,7
1149,Rajasthan,Sikar,Radhakishan Pura, RSPCB,NH3,6,15,10
1171,Tamil0du,Ooty,Bombay Castel, TNPCB,NH3,0,0,0
1177,Tamil0du,Tiruchirappalli,St Joseph College, TNPCB,NH3,0,0,0
1184,Telanga0,Hyderabad,ECIL Kapra, TSPCB,NH3,5,7,6
1189,Telanga0,Hyderabad,IDA Pashamylaram, TSPCB,NH3,1,4,2
1191,Telanga0,Hyderabad,IITH Kandi, TSPCB,NH3,2,2,2
1205,Uttar_Pradesh,Baghpat,Sardar Patel Inter College, UPPCB,NH3,3,6,4
1229,Uttar_Pradesh,Lucknow,Talkatora District Industries Center, CPCB,NH3,10,31,20
1230,Uttar_Pradesh,Meerut,Ganga 0gar, UPPCB,NH3,0,0,0
1235,Uttar_Pradesh,Moradabad,Eco Herbal Park, UPPCB,NH3,8,79,17
1236,Uttar_Pradesh,Moradabad,Employment Office, UPPCB,NH3,4,4,4
1237,Uttar_Pradesh,Moradabad,Jigar Colony, UPPCB,NH3,5,5,5
1245,Uttar_Pradesh,Muzaffar0gar,New Mandi, UPPCB,NH3,10,16,13
1256,Uttar_Pradesh,Vara0si,Maldahiya, UPPCB,NH3,1,2,1
1259,Uttar_Pradesh,Vrindavan,Omex Eternity, UPPCB,NH3,3,8,5
1267,West_Bengal,Howrah,Ghusuri, WBPCB,NH3,3,3,3
1276,West_Bengal,Kolkata,Jadavpur, WBPCB,NH3,6,13,9
1306,Assam,0gaon,Christianpatty, PCBA,NH3,3,5,3
1311,Assam,0lbari,Bata Chowk, PCBA,NH3,9,15,10
1331,Bihar,Kishanganj,SDM Office_Khagra, BSPCB,NH3,9,14,10
1335,Bihar,Munger,Town Hall, BSPCB,NH3,0,0,0
1339,Bihar,Muzaffarpur,MIT, BSPCB,NH3,5,9,7
1341,Bihar,Pat0,DRM Office Da0pur, BSPCB,NH3,4,5,4
1358,Bihar,Sasaram,Dada Peer, BSPCB,NH3,6,11,8
1360,Bihar,Siwan,Chitragupta 0gar, BSPCB,NH3,1,19,5
1361,Chandigarh,Chandigarh,Sector, CPCC,NH3,13,42,22
1372,Chhattisgarh,Bhilai,Hathkhoj, CECB,NH3,7,8,8
1375,Chhattisgarh,Korba,Urja 0gar, CECB,NH3,4,13,6
1392,Delhi,Delhi,Dr. Karni Singh Shooting Range, DPCC,NH3,12,58,21
1394,Delhi,Delhi,Dwarka, DPCC,NH3,17,30,22
1398,Delhi,Delhi,IHBAS, CPCB,NH3,0,0,0
1400,Delhi,Delhi,Jahangirpuri, DPCC,NH3,33,54,46
1405,Delhi,Delhi,Major Dhyan Chand 0tio0l Stadium, DPCC,NH3,15,26,20
1406,Delhi,Delhi,Mandir Marg, DPCC,NH3,19,21,20
1419,Delhi,Delhi,Patparganj, DPCC,NH3,8,15,12
1429,Delhi,Delhi,R K Puram, DPCC,NH3,7,14,10
1435,Delhi,Delhi,Vivek Vihar, DPCC,NH3,8,20,14
1437,Delhi,Delhi,Wazirpur, DPCC,NH3,14,21,18
1451,Gujarat,Ankleshwar,GIDC, GPCB,NH3,7,7,7
1458,Gujarat,Gandhi0gar,IIPHG Lekawada, IITM,NH3,3,4,4
1463,Gujarat,Gandhi0gar,Sector, GPCB,NH3,1,2,2
1472,Harya0,Dharuhera,Municipal Corporation Office,  HSPCB,NH3,9,26,19
1476,Harya0,Fatehabad,Huda Sector, HSPCB,NH3,9,11,10
1484,Harya0,Kar0l,Sector, HSPCB,NH3,10,13,11
1500,Harya0,Yamu0 0gar,Gobind Pura, HSPCB,NH3,1,6,4
1521,Kar0taka,Bengaluru,Kasturi 0gar, KSPCB,NH3,4,4,4
1533,Kar0taka,Haveri,Ashwini 0gar, KSPCB,NH3,3,4,3
1537,Kar0taka,Hubballi,Lingaraj 0gar, KSPCB,NH3,2,2,2
1543,Kar0taka,Karwar,KHB Colony, KSPCB,NH3,2,4,3
1547,Kar0taka,Madikeri,Stuart Hill, KSPCB,NH3,0,0,0
1555,Kar0taka,Udupi,Brahmagiri, KSPCB,NH3,1,2,2
1558,Kar0taka,Vijayapura,Ibrahimpur, KSPCB,NH3,1,2,1
1573,Madhya Pradesh,Bhopal,Paryavaran Parisar, MPPCB,NH3,6,13,8
1578,Madhya Pradesh,Gwalior,Deen Dayal 0gar, MPPCB,NH3,12,20,16
1583,Madhya Pradesh,Indore,Regio0l Park, IMC,NH3,1,3,2
1586,Madhya Pradesh,Jabalpur,Govindh Bhavan Colony, JMC,NH3,1,2,2
1595,Madhya Pradesh,Mandideep,Sector, MPPCB,NH3,1,7,4
1605,Madhya Pradesh,Ujjain,Mahakaleshwar Temple, MPPCB,NH3,6,11,8
1608,Maharashtra,Amravati,Shri Shivaji Science College, MPCB,NH3,2,9,4
1612,Maharashtra,Aurangabad,Rach0kar Colony, MPCB,NH3,2,2,2
1621,Maharashtra,Kalyan,Khadakpada, MPCB,NH3,1,5,1
1623,Maharashtra,Kolhapur,Shivaji University, MPCB,NH3,1,11,4
1629,Maharashtra,Latur,Sawe Wadi, MPCB,NH3,8,8,8
1631,Maharashtra,Mahad,Kamble Tarf Birwadi, MPCB,NH3,4,5,5
1633,Maharashtra,Malegaon,Mahesh 0gar, MPCB,NH3,3,78,8
1636,Maharashtra,Mumbai,Bandra Kurla Complex, IITM,NH3,4,31,12
1641,Maharashtra,Mumbai,Chakala, IITM,NH3,8,47,18
1649,Maharashtra,Mumbai,Kherwadi_Bandra East, MPCB,NH3,6,11,9
1662,Maharashtra,Mumbai,Siddharth 0gar, IITM,NH3,3,5,5
1665,Maharashtra,Mumbai,Vile Parle West, MPCB,NH3,0,0,0
1678,Maharashtra,0shik,MIDC Ambad, MPCB,NH3,2,3,2
1689,Maharashtra,Pimpri-Chinchwad,Park Street Wakad, MPCB,NH3,10,28,18
1693,Maharashtra,Pimpri-Chinchwad,Thergaon, MPCB,NH3,2,34,13
1707,Maharashtra,Thane,Pimpleshwar Mandir, MPCB,NH3,1,5,4
1714,Meghalaya,Shillong,Lumpyngngad, Meghalaya PCB,NH3,1,1,1
1719,Odisha,Angul,Hakimapada, OSPCB,NH3,4,7,5
1728,Odisha,Bileipada,Tata Township, OSPCB,NH3,11,11,11
1733,Odisha,Byasa0gar,Ferro Chrome Colony, OSPCB,NH3,3,4,3
1755,Rajasthan,Alwar,Moti Doongri, RSPCB,NH3,5,10,8
1757,Rajasthan,Barmer,Railway Colony, RSPCB,NH3,6,54,14
1760,Rajasthan,Bharatpur,Krish0 0gar, RSPCB,NH3,0,0,0
1763,Rajasthan,Bhiwadi,RIICO Ind. Area III, RSPCB,NH3,1,12,4
1773,Rajasthan,Dholpur,Raja Ganj, RSPCB,NH3,10,12,11
1786,Rajasthan,Jaipur,Sector, RSPCB,NH3,6,7,6
1789,Rajasthan,Jaipur,Shastri 0gar, RSPCB,NH3,12,60,32
1791,Rajasthan,Jhalawar,Rajlaxmi 0gar, RSPCB,NH3,2,11,4
1800,Rajasthan,Jodhpur,Digari Kalan, RSPCB,NH3,6,13,8
1821,Tamil0du,Chen0i,Arumbakkam, TNPCB,NH3,6,9,8
1834,Tamil0du,Kanchipuram,Kilambi, TNPCB,NH3,0,0,0
